synchrony_neck_to_r_sho,synchrony_neck_to_l_sho,synchrony_r_sho_to_r_elb,synchrony_r_elb_to_r_wri,synchrony_l_sho_to_l_elb,synchrony_l_elb_to_l_wri,synchrony_neck_to_r_hip,synchrony_r_hip_to_r_knee,synchrony_r_knee_to_r_ank,synchrony_neck_to_l_hip,synchrony_l_hip_to_l_knee,synchrony_l_knee_to_l_ank,synchrony_neck_to_nose,synchrony_nose_to_r_eye,synchrony_r_eye_to_r_ear,synchrony_nose_to_l_eye,synchrony_l_eye_to_l_ear,normalized_distance
0.6804168894409786,0.7638832721429638,0.7760721624164867,0.9232085875663927,0.27632986637731927,0.6304524410114314,,,,,,,0.8609598901110173,0.05626240947811201,,0.7193401053354567,,-1
0.7030858704530633,0.7638832721429638,0.8531947731442928,0.951570788432764,0.3075673507609472,0.5685263522266517,,,,,,,0.6886618165374794,0.274638232345371,0.2939926614078813,0.7567369650919065,,-1
0.831955474352105,0.8607910254538723,0.8453030519853656,,0.29043409000483156,0.5894010111939155,0.9414948572019971,,,0.4858226411072454,,,0.6432638227209128,0.09033447060173312,0.7230169540504303,0.5,,-1
0.8170424264844646,0.8679037995596891,0.8507548655326898,0.8755725151175467,0.3014806128437958,0.662533729584782,,,,0.4527705047260977,,,0.5196252276223228,0.06345103486110715,0.9855806591473409,0.2625486414517424,,-1
0.7943734454723795,0.8679037995596891,0.8995613021849433,0.8507925841771563,0.2871497779295822,0.6110559392043008,,,,0.3925607717609434,,,0.5216208943528459,0.21600038697973545,0.9809244643190037,0.16891565232417927,,-1
0.8031932040014842,0.877738434980561,0.8347146444262354,0.8255184823210661,0.3282086917728677,0.05644008733349526,0.9101911545209095,,,,,,0.502108004786948,0.1480503473543422,0.9912797266334205,0.21367413750734754,,-1
0.8132225281622529,0.8875036482733578,0.8168394090051591,0.7842726060448557,0.2115071961344701,0.8858518817596743,0.8633490017324461,,,,,,0.3915358358328639,0.12116691161371618,0.9571999278506897,0.33049868107713587,,-1
0.7661453250619673,0.8692412340886597,0.809605404780387,0.774222752050392,0.1804186101279679,0.910061683530311,0.8766398518669888,,,0.498993646471555,,,0.3571323314111312,0.11543175350521795,0.954255361557843,0.28611637919242516,,-1
0.8063840439966047,0.8790496993926808,0.8027356738968682,0.8021531800882369,,,,,,0.5079106943263778,,,0.3707823749161395,0.06345103486110693,0.9571999278506897,0.22840050243981624,,-1
0.7906682305365801,0.8500474079911577,0.8108376699191131,0.7960202313590117,0.3020775194083338,0.7781947303873895,0.8777710158726858,,,0.5120139687384795,,,0.3707823749161395,0.06345103486110693,0.954255361557843,0.22840050243981624,,-1
0.8086706768180982,0.8440417392452616,0.8318736676483188,0.7960202313590117,0.3238172028513846,0.984186612815185,0.8954323546512082,,,0.5048388219490739,,,0.3865004113673217,0.17014242623118114,0.954255361557843,0.06795003962539348,,-1
0.8038216537207072,0.8500474079911577,0.8456498821504208,0.7875293396418531,0.28749748865792124,0.19551420214176796,0.9105832891263047,,,0.5057886657804955,,,0.2951672353008664,0.041979974524017694,0.9070457097329719,0.1559582607547385,,-1
0.8264906347327919,0.8911127925681377,0.8456498821504208,0.8085834641505449,0.28802908644826974,0.5302923443767362,0.9081532294673408,,,0.5191361488172876,,,0.2951672353008664,0.09969585127662661,0.9070457097329719,0.18338179313061131,,-1
0.7857014679130313,0.8971184613140335,0.855602378064058,0.8064754593635971,0.2486681672439952,0.6313498704511917,0.9097984973280956,,,0.5163978362181645,,,0.27805006873621396,0.20652140734984337,0.9070457097329719,0.15595826075473862,,-1
0.8113686036997249,0.9204939829457124,0.8608837730890498,0.7888801673109808,0.35895978398456974,0.6413817298380261,0.9010297443885094,,,0.5268397853054811,,,0.31925091026713637,0.2513318327560048,0.9070457097329719,0.17717106556580953,,-1
0.7857014679130313,0.9396878090432147,0.8727496344890306,0.7801274249398742,,,0.895788232966606,,,0.566656755934982,,,0.3212369461018486,0.09033447060173305,0.8855017059026001,0.008720273366576548,,-1
0.7630324869009463,0.8911127925681377,0.8591068500908908,0.7915542220354566,,,0.8995835250973634,,,0.5495990759120722,,,0.3212369461018486,0.05771587675260892,0.9042705757315098,0.05521934142344764,,-1
0.7917260808568793,0.9732669942594959,0.8710348881072045,0.7842726060448557,0.18345920312200592,0.35745796809493996,0.889252128361306,,,0.5430621358061836,,,0.2949699561710277,0.09824238400212977,0.9042705757315098,0.048874503944394854,,-1
0.7844507430539052,0.9383776418583504,0.8677105330894976,0.7854238159516373,0.22419485433548625,,0.8693605928346578,,,0.543575953105726,,,0.3264126025770152,0.12829656162141467,0.9042705757315098,0.02891735780555338,,-1
0.7617817620418202,0.9026174371333633,0.8658301268534052,0.769441902924355,,,0.9016502239995021,,,0.5145550831668231,,,0.37662407292626565,0.17454042032239714,0.9333456051953748,0.20483276469913336,,-1
0.7575095400522094,0.9026174371333633,0.8574579680949397,0.7425108762062779,0.19708523922061083,0.9576213907301069,0.8645407058821963,,,0.5248201028904771,,,0.34467127651582374,0.06221488151689525,0.88880022442843,0.17717106556580953,,-1
0.7886996226876398,0.8971184613140335,0.8591068500908908,0.7749638690291796,,,0.8661129616762295,,,0.5052757336915843,,,0.25981425081051523,0.07916684832113106,0.8743340836219975,0.360791025453872,,-1
0.7747241884777578,0.8611135823114422,0.8156334056694788,0.8214103381658949,0.25480111597321975,0.7679151720551926,0.9539413835299226,,,0.47642175056451486,,,0.28515764559720524,0.01480244282077368,0.88880022442843,0.3743340836219976,,-1
,,,,,,,,,,,,,,,,,-1
0.7986459972455404,0.9045330374874492,0.9494025780093481,0.7786149674274122,0.4265924242003519,0.8876405094980716,,,,0.43441543351672496,,,0.31132474262081167,0.0,0.9254462576915895,0.33568135984260905,,-1
0.7595598381884483,0.8826745878315737,0.8545345215072571,,0.4265924242003519,0.8102706329238513,0.9533144192138407,,,0.4055548796747157,,,0.3463730804334493,0.005735158108498228,0.9121426366337956,0.28611637919242516,,-1
0.8292228916580219,0.8355391123502081,0.9117822955704273,0.79826876866618,0.41394244906437017,0.8034885884433537,0.9452973383380778,,,0.39094681475497484,,,0.3870647818239432,0.02742353237587262,0.9042705757315098,0.28611637919242516,,-1
,,,,,,,,,,,,,,,,,-1
0.7851029390774152,0.8809652997467659,0.8245008301965755,,0.36095989011101715,0.8317929142051839,0.9586131134839547,,,0.40530441983149157,,,0.40432712394350967,0.0,0.9013260094386643,0.2202496063373912,,-1
0.7951672353008667,0.8711980509967662,,,0.36430940404944034,0.8516808098523624,,,,0.3542204148894079,,,0.4202735475840229,0.21940929561584568,0.88880022442843,0.16330354755013232,,-1
