synchrony_neck_to_r_sho,synchrony_neck_to_l_sho,synchrony_r_sho_to_r_elb,synchrony_r_elb_to_r_wri,synchrony_l_sho_to_l_elb,synchrony_l_elb_to_l_wri,synchrony_neck_to_r_hip,synchrony_r_hip_to_r_knee,synchrony_r_knee_to_r_ank,synchrony_neck_to_l_hip,synchrony_l_hip_to_l_knee,synchrony_l_knee_to_l_ank,synchrony_neck_to_nose,synchrony_nose_to_r_eye,synchrony_r_eye_to_r_ear,synchrony_nose_to_l_eye,synchrony_l_eye_to_l_ear,normalized_distance
0.9701127688937469,0.9803068530244733,0.8125629098713778,0.49166750597995346,0.8965296152569593,0.47610597276602395,,,,0.961891358044173,,,0.5597961351804098,0.9469624059922005,,0.834750659461432,,-1
0.9993913776323456,0.9917412165333954,0.874602608854556,0.5685750393857807,0.911192072882258,0.5241787437294769,0.9863872814972096,,,0.9936230595554476,,,0.6397759457134247,0.977029603479242,0.7378218348876421,0.9548327646991333,,-1
0.9851251090758701,0.9922577527126331,0.9657230916710886,0.6386134994733299,0.87664734148857,0.36908113405232235,,,,0.98290659919668,,,0.6280503977525278,0.9760220693340801,0.8407047417253612,0.8450151609391797,,-1
0.9928099177236568,0.992644990825959,0.9973230476496107,0.6967048096514981,0.9606337975511884,0.033198838980945,0.9985188106621286,,,0.9667794995155936,,,0.6088244404112633,0.9135471648592861,0.980924275764165,0.8534532187027088,,-1
0.9924410767691737,0.9840977487438227,0.9818612537973986,0.7385575919364439,0.9811699297949802,0.07903313277084323,0.9840339911310192,,,0.9723239194631411,,,0.59209832514307,0.9541142334451178,0.9226505619489548,0.8347506594614321,,-1
0.9848538278116314,1.0,0.9531512372132886,0.7296378630632643,0.9565785472485762,0.010743223866503171,0.9965075846189527,,,0.973166849575262,,,0.6463996200104187,0.8747956249411508,0.937167041810999,0.8559399640963785,,-1
,,,,,,,,,,,,,,,,,-1
,,,,,,,,,,,,,,,,,-1
0.9836907030754384,0.9689274858958344,0.9747648267295149,0.9357770511432346,0.9351559009473718,0.004680690337445004,0.9802935292921862,,,0.9790271416114533,,,0.6296335626483877,0.9927669295967849,0.8754585033624941,0.8699739469387094,,-1
0.9767504659715645,0.9697759331610802,0.950324003634253,,0.9330163113923472,0.02667208907509888,0.983682802868127,,,0.9715636738473072,,,0.6200821052377014,0.9651806588619485,0.8847340745436841,0.834750659461432,,-1
,,,,,,,,,,,,,,,,,-1
,,,,,,,,,,,,,,,,,-1
0.9882304102381256,0.9781505762653858,0.7603498139242615,0.02118930463494595,0.935908077171385,0.03605486438822836,0.9936025592449254,,,0.9769990461597777,,,0.5816517737750662,0.918464482569722,0.89227894401781,0.8215842744427958,,-1
0.9929186217343348,0.9697759331610802,0.7637117661879363,0.03427875052794205,0.9364764870782507,0.042299656246617356,0.9946436519223977,,,0.981812103878533,,,0.5721923155106472,0.9180913175751625,0.870414717327912,0.7744372519721974,,-1
0.9812974407587232,0.9988692413952972,0.7603498139242615,0.020376600308508075,0.8878149988568592,0.431389562229447,0.9921904409933073,,,0.959641505240329,,,0.5978476546829101,0.9116929534856593,0.9295796341755787,0.7920079357092609,,-1
0.9588681730400667,0.9690932843291994,0.7694362285840397,0.020376600308508075,0.8558803193364775,0.5155541961740661,0.8637018720407543,,,0.8479090753074172,,,0.5913354417871121,0.9043773781834182,0.9079130902731037,0.9008315649876841,,-1
0.9470140668815908,0.9501086605749695,0.7488166973238254,0.24104735181930803,0.8496802616064371,0.7984949221592839,,,,0.8219507092995556,,,0.5121202300197304,0.8424502030770553,0.8747607722219006,0.964776712522723,,-1
0.9359266783426415,0.9431399846476488,0.7857731019133505,,0.8420528962256483,0.9268433776767726,0.8174528689328304,,,0.8160116482103994,,,0.5345313105539037,0.8200660285922172,0.9324229368143284,0.9791191350807115,,-1
