synchrony_neck_to_r_sho,synchrony_neck_to_l_sho,synchrony_r_sho_to_r_elb,synchrony_r_elb_to_r_wri,synchrony_l_sho_to_l_elb,synchrony_l_elb_to_l_wri,synchrony_neck_to_r_hip,synchrony_r_hip_to_r_knee,synchrony_r_knee_to_r_ank,synchrony_neck_to_l_hip,synchrony_l_hip_to_l_knee,synchrony_l_knee_to_l_ank,synchrony_neck_to_nose,synchrony_nose_to_r_eye,synchrony_r_eye_to_r_ear,synchrony_nose_to_l_eye,synchrony_l_eye_to_l_ear,normalized_distance
0.051172369671203755,0.026464676059589576,0.943694498953338,0.34840147407844746,0.6918544020023853,0.35241638234956674,,,,,,,0.6439250444417466,0.5,0.08475065946143212,,,-1
0.00626513347698987,0.07764617036681598,0.9763188270956112,0.22109621546440095,0.6605393047705613,0.43228537110037846,,,,,,,0.6705065618927437,0.46310267145549144,0.04952737198415502,,,-1
0.018702559241277394,0.08759545856930928,0.8525323422301141,0.09044262890072485,0.6919266617379798,0.3631895687896963,,,,,,,0.6710714330163817,0.5,0.08610708542500445,0.8480562456662784,,-1
0.02721718029882092,0.04117496032877144,0.8176487151965658,0.055969332461305865,0.7068918250681064,0.11957000059948375,,,,,,,0.5610220603495759,0.48326229164342593,0.05850176008340313,0.8668750612523435,,-1
0.02707720234558242,0.023249534028435548,0.7890212445030895,0.08501146225942935,0.6529060293652997,0.6764415560267377,,,,,,,0.6457329996286479,0.48501219092602055,0.10583893739622918,0.8524163823495667,,-1
0.04516723530086675,0.04795806726487051,0.7865177935727063,0.08344706386089007,0.6624690328224336,0.6421105743584103,,,,,,,0.7308328265202313,0.5670271356140302,,0.7975604976175812,,-1
0.04396758060582029,0.05514580837028715,0.7890212445030895,0.07098135982917853,0.6488701698611639,0.7480167864959317,,,,,,,0.7456398633167117,0.5670271356140302,,0.7744372519721974,,-1
0.026622411371844623,0.0637466844757204,0.796095249832427,0.06683664498076602,0.629569982418008,0.4865040370916668,,,,,,,0.696397610242756,0.49233136625864204,0.017863799954156545,0.8282977587856457,,-1
0.018034076038849434,0.04630614019698365,0.797864712134245,0.05942262561617151,0.6189283137686992,0.7978647121342451,,,,,,,0.6913910468288205,0.4869770418107231,0.17202086962263063,0.8270057086834508,,-1
0.01046854624863336,0.05256845671125332,0.7917810876526711,0.02176705176152527,0.6231131539892443,0.7626414246569678,,,,,,,0.6883218549330686,0.443837230597249,0.2908987467822717,0.7238962193483365,,-1
0.009470712883374643,0.05256845671125332,0.8005015384490128,0.02665192425370455,0.6235112755568133,0.7895834241605656,,,,,,,0.6600599652387393,0.4636645231766855,0.26060640240553534,0.7218687952609439,,-1
0.0007121014656701341,0.05991276593090322,0.7971859303866285,0.02230483780430259,0.637940814378609,0.8355308291888617,,,,,,,0.6704293334544247,0.4848538278116319,0.2620710081104527,0.6974315432887466,,-1
0.008563363155474346,0.05991276593090322,0.797864712134245,0.021440203065016927,0.6338952281680807,0.862268030769349,,,,,,,0.6769025403332511,0.5348193411380517,0.29164365355405486,0.638982741545,,-1
0.016476837550129297,0.05991276593090322,0.7886720168124921,0.024542043429953364,0.6218512602679849,0.8233481996932788,,,,,,,0.7217104715305613,0.5819086824248374,0.31440097450161697,0.5779791303773694,,-1
0.02393253270250517,0.051367293030907035,0.7887376071445915,0.025123883342961006,0.6241473368636148,0.8323693331686426,,,,,,,0.7174665911920614,0.5441303989477245,0.3408948747519239,0.6168750612523435,,-1
0.016476837550129297,0.029341882309243505,0.7824416239528748,0.013433128133255257,0.6116151904988041,0.8336856366312377,,,,,,,0.7193208025656881,0.5311453663970367,0.3506112416661141,0.5477550635384499,,-1
0.015344197369510315,0.037007231332056634,0.7855244320290422,0.013433128133255257,0.6273581718793249,0.8945193572098988,,,,,,,0.7087144001601526,0.5300210631124984,0.3408948747519239,0.5641482808107073,,-1
0.011783868870339442,0.01383084956666103,0.777730437811675,0.004401715924930882,0.6467621746063884,0.54726009740073,,,,,,,0.5128756665057959,0.5710372302732597,0.35272482206522426,0.6475836176504333,,-1
0.004743462346268101,0.014210580834401187,0.7648890082666621,0.005087736005831012,0.6530126840843135,0.5350943648896798,,,,,,,0.4037613946539753,0.6556065372667436,0.3738730993154843,0.5998285541119834,,-1
0.01613919470369185,0.014210580834401187,0.7680076238159222,0.004525428054219072,0.6552271454485646,0.5378789698425104,,,,,,,0.3441008552045006,0.6556065372667436,0.33559274714292264,0.6126808838273146,,-1
0.023427460162047442,0.005264466376070587,0.7680719028712246,0.003953956700193162,0.662143976756167,0.5212667617172924,,,,,,,0.26612172482713137,0.6523818956759865,0.3927295948061712,0.612059185621391,,-1
0.02403608252969547,0.0037394741676444188,0.7712542592072891,0.003953956700193162,0.6613583905450257,0.5166622472878195,,,,,,,0.22095448952626462,0.6654557671543659,0.3568370687536738,0.612059185621391,,-1
0.022493454960627712,0.0024064206473035643,0.7712542592072891,0.004973187278949798,0.6613583905450257,0.5120966563374116,,,,,,,0.192434755849462,0.6654557671543659,0.349304513330859,0.612059185621391,,-1
0.01456707661225387,0.0024064206473035643,0.7712542592072891,0.002782628459472747,0.6676607329393424,0.5198775689986929,,,,,,,0.192434755849462,0.65388596004475,0.3416908965653056,0.6024163823495667,,-1
0.01456707661225387,0.0024064206473035643,0.7712542592072891,0.002782628459472747,0.6706777979044746,0.5310322257583864,,,,,,,0.192434755849462,0.65388596004475,0.3416908965653056,0.612059185621391,,-1
0.023427460162047442,0.01903643264799404,0.7648908186296671,0.0033730998883955143,0.6706777979044746,0.5231334605057882,,,,,,,0.22524665092596496,0.6199109402320533,0.35288311205347545,0.6731072472685798,,-1
0.02403608252969547,0.009630123118616218,0.7712542592072891,0.0033730998883955143,0.6739944220159334,0.5120966563374116,,,,,,,0.22524665092596496,0.6199109402320533,0.36076662080114175,0.6475836176504333,,-1
0.02403608252969547,0.003006886540103615,0.7680719028712246,0.003953956700193162,0.6692287492519583,0.5198775689986929,,,,,,,0.22524665092596496,0.6577389967854611,0.34463429377282917,0.6475836176504333,,-1
0.02403608252969547,0.003006886540103615,0.7680719028712246,0.003953956700193162,0.6722959861368245,0.5294270809818098,,,,,,,0.22095448952626462,0.676819147648184,0.3583733584844272,0.6475836176504333,,-1
0.03155541520968275,0.003006886540103615,0.7648908186296671,0.003953956700193162,0.673837759915952,0.5263465428728875,,,,,,,0.22524665092596496,0.695189961427309,0.35636131267675997,0.5837138231082901,,-1
0.02403608252969547,0.019639805123249254,0.7680076238159222,0.003953956700193162,0.6617978343521991,0.5302771450252183,,,,,,,0.22095448952626462,0.7235353239404101,0.34691125101414444,0.5938155062441335,,-1
0.03970470816543481,0.012422731598448089,0.7648908186296671,0.003953956700193162,0.6666842735665544,0.5302771450252183,,,,,,,0.22524665092596496,0.7048327646991335,0.35636131267675997,0.5938155062441335,,-1
0.03970470816543481,0.012422731598448089,0.7618375045504983,0.000601151100551256,0.6583392931111411,0.5268652861036338,,,,,,,0.23369070307543782,0.6813591118606471,0.36020772335859697,0.612059185621391,,-1
0.047864712134245035,0.008001077175790794,0.7648908186296671,0.007024374838799474,0.6886782124809923,0.5671930948722894,,,,,,,0.2786586210033669,0.6142002512199082,0.33645283514071367,0.5434182974820383,,-1
0.047864712134245035,0.02975458357141736,0.7458663377617294,0.06312579148834363,0.9977827069352649,0.46160429378319623,,,,,,,0.28427875052794227,0.6130227847551022,0.31602902489889917,0.5572491470487002,,-1
0.05793787138610118,0.03235035375734896,0.7423934247615633,0.08453029958927316,0.946498346519415,,,,,,,,0.300415322338937,0.5395834241605655,0.3416908965653056,0.5063023423943167,,-1
0.04933699528066782,0.01833945841232898,0.7149189479094464,0.09029615232983623,0.795079594915916,0.299035394190155,,,,,,,0.38760342823686245,0.6352282774260696,0.34468220092862656,0.6252392277780994,,-1
