synchrony_neck_to_r_sho,synchrony_neck_to_l_sho,synchrony_r_sho_to_r_elb,synchrony_r_elb_to_r_wri,synchrony_l_sho_to_l_elb,synchrony_l_elb_to_l_wri,synchrony_neck_to_r_hip,synchrony_r_hip_to_r_knee,synchrony_r_knee_to_r_ank,synchrony_neck_to_l_hip,synchrony_l_hip_to_l_knee,synchrony_l_knee_to_l_ank,synchrony_neck_to_nose,synchrony_nose_to_r_eye,synchrony_r_eye_to_r_ear,synchrony_nose_to_l_eye,synchrony_l_eye_to_l_ear,normalized_distance
0.9771131885383161,,,,,,,,,,,,0.5785207615498624,0.8462764404713088,,0.954574912118917,,-1
0.9643054143965522,0.9422799956781319,,,0.890707387933952,0.6887165181364516,,,,,,,0.5791834881821285,0.8916251905090721,,0.9267882641600313,,-1
0.9698885097994224,0.9398976339363198,,,0.8799643812797596,,,,,,,,0.6142274933130776,0.820326138327041,,0.9317224117669552,,-1
0.9540717427950814,0.950766114021913,0.9166124494159609,,0.8813228612740651,,,,,,,,0.590218226056739,0.8525719589175363,,0.9862396699798937,,-1
0.9521014503824463,0.9467028281634968,0.7930406733160489,,0.9075831284629682,0.6422740948175178,,,,,,,0.5783114252721624,0.8196907911512574,,0.9384926645236409,,-1
0.9629334081428098,0.960942618958989,0.7784079148271414,0.3716749848488293,0.8924905216849314,0.6714076813838021,,,,,,,0.5668174741829571,0.8690279189367813,,0.8966767739594533,,-1
0.9520499647569,0.9671624250774672,0.7305494985431382,0.41317672582664855,0.8848729501745547,0.6667092186193326,,,,,,,0.5727306135116603,0.877714495601197,,0.8922549330048237,,-1
0.9614529210648517,0.9717350097338149,0.721844875864809,0.42234823948709865,0.8802781277330016,0.6735360293738246,,,,,,,0.5739743442904512,0.8683789711408357,,0.9045176793552366,,-1
0.9606679434216479,0.9719131848311469,0.7307571510913269,0.40805022201142105,0.8802781277330016,0.6729974351222345,,,,,,,0.5761454081493866,0.8683789711408356,,0.8640025268248952,,-1
0.9606679434216476,0.9825610041644253,0.7272186147574755,0.5904153016897852,0.8786705327991519,0.6733213093683335,,,,,,,0.5790199938816374,0.8703999251905234,,0.848017239714282,,-1
0.9598507205395165,0.9854912420642714,0.734210613602081,0.5017143410727845,0.8890985205184528,0.6740486046832166,,,,,,,0.576609141553466,0.8585391868217214,,0.8333333333333333,,-1
0.9645972459781815,0.9857784731502767,0.7375886378375078,0.5840143969154767,0.8925025182300121,0.6732599316886219,,,,,,,0.5778728601454559,0.8541470716952202,,0.837191209911148,,-1
0.9620406637638665,0.9876257678682218,0.6987397333964029,0.5962100983983261,0.8998196097773099,0.6735360293738245,,,,,,,0.5790772673502502,0.8622788649880253,,0.8257577463374547,,-1
0.9653822236213854,0.9835708171644765,0.7222815755984892,0.4861277123518638,0.8885107794860837,0.6729974351222345,,,,,,,0.577312497098443,0.870814159504185,,0.8459071242300678,,-1
0.9621147841208906,0.972476266773435,0.7326319844940264,0.4199043124631415,0.8904594236143525,0.6740486046832166,,,,,,,0.5899770184760267,0.8731517296044004,,0.9053334623265783,,-1
