synchrony_neck_to_r_sho,synchrony_neck_to_l_sho,synchrony_r_sho_to_r_elb,synchrony_r_elb_to_r_wri,synchrony_l_sho_to_l_elb,synchrony_l_elb_to_l_wri,synchrony_neck_to_r_hip,synchrony_r_hip_to_r_knee,synchrony_r_knee_to_r_ank,synchrony_neck_to_l_hip,synchrony_l_hip_to_l_knee,synchrony_l_knee_to_l_ank,synchrony_neck_to_nose,synchrony_nose_to_r_eye,synchrony_r_eye_to_r_ear,synchrony_nose_to_l_eye,synchrony_l_eye_to_l_ear,normalized_distance
,0.9211428669414037,,,0.6152972683685382,0.006128520881069082,,,,,,,0.2644377153504124,0.17988006952252167,0.7628299049026784,0.4202748766635134,,-1
0.9511254960556055,0.9007623368415226,,,0.5930299192738047,0.007749442234327041,,,,,,,0.26244953545361466,0.1779890795998641,0.741672222559367,0.33448580914767734,,-1
0.9615325215984992,0.9519066658921206,,,0.3697209776092768,,,,,,,,0.15731752006076744,0.15714653706466974,0.7854758560694266,0.5101042272133238,,-1
0.9909754605527613,0.9402070269145459,0.943683934498835,,0.35869080289179156,,,,,,,,0.22934532182978273,0.17471939691941585,0.7627668861371825,0.3631172749262599,,-1
0.968257634012985,0.9404469891242014,0.6619816634988316,,0.4400820740899406,0.12333966690561451,,,,,,,0.2650657241835126,0.10632863754970479,0.7845116738568433,0.5494153872232275,,-1
0.9492483581062674,0.919166611579008,0.6180833880321094,0.8504527219316594,0.4653144297075421,0.020299279370446913,,,,,,,0.2995475774511287,0.08438492631768257,0.768672276795025,0.6540114173669016,,-1
0.9208331516788687,0.9436399244875169,0.46761655438123895,0.7326175773045965,0.4804604026944612,0.02772458935746032,,,,,,,0.281808159465019,0.11767313550051195,0.7845116738568433,0.7544140346838506,,-1
0.9146511075712915,0.9339237438447388,0.4563427731230272,0.705158568034235,0.47274453252010995,0.007188625382995105,,,,,,,0.2780769671286461,0.09572942426848996,0.784331272157943,0.7604768968329141,,-1
0.8971585806160866,0.9459340125854131,0.46352147621129736,0.21901602571868214,0.4923026551113934,0.009504099865228158,,,,,,,0.2715637755518399,0.09572942426848996,0.7973549235016659,0.7604768968329141,,-1
0.8971585806160866,0.9325282621421362,0.46352147621129736,0.20090184971518632,0.4714112297726911,0.007888317110457876,,,,,,,0.2629400183550879,0.07916684832113097,0.7989544673024657,0.7544140346838506,,-1
0.8950763952551761,0.9409494925561698,0.4778524137498268,0.46636057154971505,0.4694045899637971,0.006350591182281878,,,,,,,0.27017257533960193,0.019038503526286776,0.773498589690057,0.7563379138869406,,-1
0.9130338565506461,0.938093300834731,0.4767993193281793,0.21877785896123073,0.47852851183365486,0.007033136242639968,,,,,,,0.26638141956363215,0.017793337379059748,0.7861696751129678,0.7596568129275785,,-1
0.9061385861343496,0.942860708761916,0.4583070952731567,0.18219075451273217,0.48715320887543256,0.008570862170815968,,,,,,,0.262768197949249,0.020434898037870908,0.7751179658238445,0.640722930722693,,-1
0.915388789480258,0.9443161698117384,0.4619293592977354,0.17982414916038308,0.48715320887543256,0.009504099865228158,,,,,,,0.26806250870467085,0.002658104688373126,0.7846629119179284,0.6835078065439235,,-1
0.9046264279987339,0.9294390690609807,0.4619293592977354,0.17982414916038308,0.49383638843860433,0.007033136242639968,,,,,,,0.2300689445719202,0.039737048611081516,0.7815479443738709,0.606828547454455,,-1
0.9208331516788693,0.9806731749538276,,,0.46219982418877026,0.0019508205711112891,,,,,,,0.22802519606191807,0.0427452200974162,0.813916326958652,0.590334470601733,,-1
0.9147024610831498,0.9592947345248456,0.895899175708171,,0.459654104969467,0.000830012270729652,,,,,,,0.27080405469337243,0.015461407250531356,0.7870750469333511,0.7048327646991333,,-1
0.9313658046972958,0.9851975571792255,0.8953657381496816,,0.45112549605560526,0.01595204330379718,,,,,,,0.27664867215699634,0.015461407250531356,0.7493705793595151,0.6674276462165802,,-1
0.9613776367821506,0.9586231949296519,0.8964409137741709,,0.45411429931889935,0.008919604851203466,,,,,,,0.2718283364151312,0.09572942426848996,0.7709112007082282,0.5650668176158772,,-1
0.9343762098469944,0.9363923037264947,0.6312501571193472,0.8708198493176645,0.4661735627021928,0.006467612613226925,,,,,,,0.25725092066299804,0.012055751327748943,0.7794247569788003,0.6569242991215509,,-1
0.9850449231059745,0.9475149044537646,,,0.45770539449982395,0.008562551070926362,,,,,,,0.2535814273301867,0.03217513303851749,0.7709112007082282,0.6603997219886134,,-1
0.998603906245981,0.9475149044537646,,,0.4790559397809452,0.02828624416419498,,,,,,,0.24796095774869464,0.07128829298197212,0.7564428317931017,0.6839674597292962,,-1
0.9811375371443664,0.9187163855067082,,,0.46623103957829026,0.009080296848634204,,,,,,,0.2762770394885897,0.012963987196035337,0.722957802387663,0.5995181734212435,,-1
,0.9161779401870945,,,0.43998973742383507,0.03206730196813636,,,,,,,0.2806630722106435,0.0014501564265676356,0.7036174563968262,0.5734273815368538,,-1
0.9324815137377294,0.9187163855067082,0.5776037723997874,0.8247893766874622,0.4336335987768294,0.0326637866559319,,,,,,,0.30457001002442674,0.016021370796458823,0.6910801399052392,0.5888016811742818,,-1
0.9514330418154335,0.9340536529894254,,,0.4256366845786709,0.06024649853655307,,,,,,,0.31890275912494354,0.07823611832289179,0.712268608167816,0.5734273815368538,,-1
0.990158177875444,0.9788133322243608,,,0.4105989888060845,0.047897399531888145,,,,,,,0.2531666150390134,0.08438492631768257,0.7831835610865521,0.5393862939510543,,-1
0.9783184124293601,0.9520441386681604,,,0.4014898276972534,0.055382695935288634,,,,,,,0.24302633614136068,0.06562379015300557,0.7779291027384558,0.5805910512525037,,-1
0.9797731572395236,0.9520441386681604,0.5484496853171228,0.541617320766825,0.42651116863013605,0.061452382310485144,,,,,,,0.2899759478157746,0.15595826075473862,0.8120705974462595,0.7220345169099998,,-1
0.9869305558848959,0.9696235208520749,,,0.4613863024807767,0.07641649777418154,,,,,,,0.2449518962791817,0.10983614901366623,0.844164828913559,0.6076531840040755,,-1
