synchrony_neck_to_r_sho,synchrony_neck_to_l_sho,synchrony_r_sho_to_r_elb,synchrony_r_elb_to_r_wri,synchrony_l_sho_to_l_elb,synchrony_l_elb_to_l_wri,synchrony_neck_to_r_hip,synchrony_r_hip_to_r_knee,synchrony_r_knee_to_r_ank,synchrony_neck_to_l_hip,synchrony_l_hip_to_l_knee,synchrony_l_knee_to_l_ank,synchrony_neck_to_nose,synchrony_nose_to_r_eye,synchrony_r_eye_to_r_ear,synchrony_nose_to_l_eye,synchrony_l_eye_to_l_ear,normalized_distance
0.830498681077136,0.8314764141714588,,,,,,,,,,,0.5543685805015371,0.8514296447789783,,0.7646772033911922,,-1
,,,,,,,,,,,,,,,,,-1
0.5428970291653696,0.8652075437040836,0.4987081846680409,,,,,,,,,,0.6433029359387692,0.9003041487233734,,0.9606137060489444,,-1
0.5125707492298052,0.9221273848069165,0.6047351761352566,0.08909510856128518,,,,,,,,,0.5422728609875647,0.9723383008666764,,0.9543543091429361,,-1
0.6356122909359032,0.9149178516230931,0.3888857542398073,0.039653725051629674,,,,,,,,,0.5137805821054833,0.9088872660055687,,0.860791025453872,,-1
0.6755834883770613,0.7415700670911762,0.6048052419426482,0.22199790922920004,,,,,,,,,0.6353727823261276,0.8708233484076819,,0.9772732390123625,,-1
0.7037770114839486,0.8083923016011492,0.6342247084652195,0.18868199267241337,,,,,,,,,0.6269841498039186,0.824528849679363,,0.9511254960556046,,-1
0.7048327646991335,0.8058957662719879,0.48042159376566307,,,,,,,,,,0.6276184530667716,0.824528849679363,,0.9518631779645707,,-1
0.699657108223967,0.8328924508514091,0.3103528047921964,,,,,,,,,,0.6615351638418585,0.824528849679363,,0.9821555223413052,,-1
0.681812630565275,0.8312171395282536,0.26624987749531326,,,,,,,,,,0.6682787651228826,0.8708233484076819,,0.9673814061508766,,-1
0.7005313452085672,0.806285067852642,0.5100107715809405,0.23219739443154294,,,,,,,,,0.6755335430512636,0.8090477095086138,,0.8320314705045868,,-1
0.666081250639057,0.8284250083708518,0.6370029327332569,,,,,,,,,,0.6881677766590403,0.7337501225046869,,0.8380642644662362,,-1
0.6565342567725196,0.7963101780089115,0.4105789000375172,,,,,,,,,,0.6805070338386031,0.7210394883792685,,0.8380642644662362,,-1
0.6565342567725196,0.7939839285365236,0.35145179346812405,,,,,,,,,,0.6568204991968543,0.7081484626990764,,0.8642120074229953,,-1
0.6426354455914691,0.7715994975601835,0.38209921115753465,,,,,,,,,,0.647651712608467,0.671903646283557,,0.8719586477344738,,-1
0.6643718607062898,0.7478724297826604,0.35694442711541696,,,,,,,,,,0.6691738712275026,0.6786850217423743,,0.7727828043245268,,-1
