synchrony_neck_to_r_sho,synchrony_neck_to_l_sho,synchrony_r_sho_to_r_elb,synchrony_r_elb_to_r_wri,synchrony_l_sho_to_l_elb,synchrony_l_elb_to_l_wri,synchrony_neck_to_r_hip,synchrony_r_hip_to_r_knee,synchrony_r_knee_to_r_ank,synchrony_neck_to_l_hip,synchrony_l_hip_to_l_knee,synchrony_l_knee_to_l_ank,synchrony_neck_to_nose,synchrony_nose_to_r_eye,synchrony_r_eye_to_r_ear,synchrony_nose_to_l_eye,synchrony_l_eye_to_l_ear,normalized_distance
0.9574880117054312,0.9773499867915356,0.9288338605406868,,,,,,,,,,0.7166508640029474,0.781347246415087,,0.9667680495744578,,-1
0.9944169045971301,0.9747153246723202,0.9359659778342708,,,,,,,,,,0.7200910840494701,0.879736324848709,,0.9493655291400156,,-1
0.975590337895745,0.9628983539185614,0.9785902973279796,,,,,,,,,,0.6964229311263854,0.7997351941586031,,0.9434995603590458,,-1
0.9747236083065152,0.9695539599643044,0.9597017154955746,,,,,,,,,,0.7456874089021734,0.9457157366082948,0.8437351291753555,0.9271099515196652,,-1
0.9607132189897231,0.9718716912274391,0.9556683011622779,,,,,,,,,,0.7002947578410271,0.9008191096038697,,0.8977877930790974,,-1
0.9732665596434276,0.9718716912274391,0.953530844568211,0.389833772974288,,,,,,,,,0.6828790454680587,0.9186398392340264,,0.8923903551886032,,-1
0.9540814975761231,0.9692105357777802,0.9446587253999951,0.34755406051093873,,,0.9534809040968597,,,,,,0.6859589610890752,0.8411892459135609,,0.8467723413164312,,-1
0.9595143595466243,0.9755851957996982,0.9364373377671655,0.405897340337228,0.9001094848938852,0.33333333333333337,,,,,,,0.7048327646991335,0.8471764057163338,0.8797363248487093,0.8574807472283594,,-1
0.9480139130817535,0.9676068064349806,,,0.8503522717645962,0.40809556670172165,,,,,,,0.7069577954314168,0.798287695525831,,0.8333333333333333,,-1
0.9388727356231293,0.9655245443775461,0.9154668822432759,,0.8396624813176466,0.33333333333333337,,,,,,,0.6935262031654928,0.7611978685224742,,0.840404268270357,,-1
0.93665655937388,0.9518717896595684,0.9225018453891809,,0.8386081011786881,,,,,,,,0.7020719085956062,0.8405765977686033,0.8305775585078196,0.8577956870250145,,-1
0.9461686848868884,0.9625012160911195,0.9042800460942209,0.33333333333333337,0.8740635019250449,0.33333333333333337,,,,,,,0.6371827984668569,,,0.9317224117669556,,-1
0.9482929485432737,0.9709136544371185,0.9160399882815167,0.3333333333333336,0.8961054941881678,0.37121382374445866,,,,,,,0.6528235942836662,0.7349442548997112,0.865932253048918,0.9553152429239813,,-1
0.9482929485432737,0.9709136544371177,0.9457322097173123,0.37307180422614705,0.9057574989367138,0.3333333333333337,,,,,,,0.6996849146561033,0.8891425487388601,0.9001771150695225,0.923866499186728,,-1
0.9370000942577531,0.978125403282331,0.8771916642572861,0.610166227025712,0.8881892331737689,0.33333333333333337,,,,,,,0.6839383300216282,0.8797363248487093,,0.9415096165597874,,-1
0.9514820626582731,0.9709136544371176,0.9366905287334091,0.33333333333333337,0.9036519013290104,0.33333333333333337,,,,,,,0.6855459249554778,0.8981036939857353,0.8018928004425752,0.9326884442019663,,-1
0.9516082258959588,0.9745889541939166,0.9464987470883459,0.33333333333333337,,,,,,,,,0.7114620632481929,0.8918237167735454,0.860267488344604,0.9589121369942304,,-1
0.9498744677244235,0.9674351694529122,,,,,,,,,,,0.7114620632481929,0.8902282085624029,0.8613197928016276,0.9323502400853892,,-1
0.9498744677244235,0.9709136544371176,0.9453416376182249,0.33333333333333337,,,,,,,,,0.7388177786232568,0.8840239138141125,0.8436766754285676,0.8853194202515795,,-1
0.9499386366341063,0.9705069858063701,0.9660653813121406,0.33333333333333337,,,,,,,,,0.7223349278645678,,0.8358899155476484,0.9323502400853888,,-1
0.9575463002095903,0.9651372358035434,0.9569298222435292,0.33333333333333326,,,,,,,,,0.7165136466985741,0.974487932307427,0.8505373275033022,0.9494267190433914,,-1
0.958964767002704,0.968752206920719,0.964610827308624,0.33333333333333326,,,,,,,,,0.7223349278645678,0.9225018453891809,0.8581454931679985,0.9402061510845544,,-1
0.9517261184342681,0.9678653447741826,0.9552046034184735,0.33333333333333337,0.8674937926119741,0.33333333333333337,,,,,,,0.7223349278645681,0.8660807946673771,0.8533157946970855,0.9402061510845544,,-1
0.9532275551067604,0.9676974155630307,0.9617656024556366,0.33333333333333337,,,,,,,,,0.6594759763299467,0.7604432848529987,,0.9434995603590453,,-1
0.9637688628451582,0.9613188384382327,,,,,,,,,,,0.6820417972830433,0.8771166234837307,0.6009456606479373,0.9592461449935199,,-1
0.957458281327902,0.9658558291181207,0.9490388708738009,0.4928496761438259,0.9027768801122633,0.33333333333333337,,,,,,,0.6811255396316619,,,0.9592461449935199,,-1
0.9640706534519509,0.9678653447741826,0.9260558199112772,0.5917280207512211,0.9048848232681771,0.33333333333333337,,,,,,,0.7118507606443727,0.9438040172387955,0.6087324205288566,0.9333179199780993,,-1
0.9648369263490418,0.9790307959248702,0.9280908686816183,0.573515294986654,0.907803167827061,0.33333333333333337,,,,,,,0.7085963591618182,0.9537958899547819,,0.9108314879441526,,-1
0.9795640260587443,0.9753711700620925,0.9344100475499405,0.5439086980750601,0.9184207022343661,0.36522803022220107,,,,,,,0.6231372879605033,0.9417830631891073,,0.9271099515196656,,-1
0.987245426943453,0.9753711700620922,0.9346257116202328,,0.905819961093636,,,,,,,,0.6004004550770436,0.9392979987628342,,0.9192540389394376,,-1
0.9877543205174348,0.9818517500632976,0.9344804051630268,0.5100519297670342,0.9173075687647545,,,,,,,,0.5907427525415816,0.9388727356231295,,0.9094668341466053,,-1
0.9892069446051208,0.9843096488923746,0.9605304148661846,0.4726426736185758,0.9133934688556651,,,,,,,,0.5997581342182409,0.9469528889696169,,0.9368971563124978,,-1
1.0,0.9843096488923746,0.8613298777075603,,0.8966505659083589,,,,,,,,0.6178661588988991,0.9706639262902178,0.8800390444590415,0.9368971563124976,,-1
0.9886656024355671,0.9853881991517126,0.9258087767703634,0.4359659778342707,0.9113159885581714,,,,,,,,0.6131034509213852,0.9317224117669555,,0.9395783243471834,,-1
0.987245426943453,0.9848680860000933,,,0.9204069712702272,,,,,,,,0.6096461138740923,0.9016109215663778,,0.9293514870650164,,-1
0.9868413176012514,0.9929290650629763,0.9853881991517114,,0.9273493495460046,,,,,,,,0.5766498175335677,0.9574201369719042,,0.9750518103180769,,-1
0.9891271353836255,0.9865005295484269,0.9713612625108146,,0.9280246267918489,,,,,,,,0.5862309489388509,0.9506498842152195,,0.9581113612073328,,-1
0.9879306988050675,0.9896646058163769,,,0.9336950589751788,,,,,,,,0.5761335008132721,0.9456429883798149,,0.9581113612073328,,-1
0.985473452024509,0.9896646058163769,,,0.9357735966852856,,,,,,,,0.5668437817361891,0.935545540254236,,0.9698885097994226,,-1
0.9857590596458504,0.9897140596935488,0.9549217974590525,,0.9341912543080942,,,,,,,,0.5614345872478793,0.9284746053172124,,0.9698885097994224,,-1
0.991191921616352,0.989941993645407,0.8835842091210839,,0.9344244358124977,,,,,,,,0.5598419994984738,0.9643401624870866,,,,-1
0.991191921616352,0.986728463500285,0.8630303580632954,,0.9384278587260557,,,,,,,,0.5598419994984738,0.9096149196709201,,0.969888509799422,,-1
0.9860304234247734,0.9810946435229471,,,0.9202523208130591,,,,,,,,0.5633434406261197,0.8969984613190878,,0.969888509799422,,-1
0.9893984991625477,0.9882228514079103,0.981456776571561,,0.9221705457332416,,,,,,,,0.5633434406261199,0.937929783640071,,0.9494161388673626,,-1
0.9946959400586493,0.9950658523930678,0.9738286819361809,,,,,,,,,,0.5633434406261199,0.9493655291400156,,0.9777444223796503,,-1
0.9924244130041231,0.9952937863449342,0.8655157108160305,,,,,,,,,,0.5725640070038944,0.980894252664422,,0.9807613744157971,,-1
0.9962774592397995,0.9985785417048598,0.8364102583985047,,,,,,,,,,0.5582918571757387,0.9667680495744577,,0.9402061526656165,,-1
0.9929290650629763,0.9926854295893274,,,,,,,,,,,0.5682775882330446,0.9667680495744577,,0.9317224117669555,,-1
0.9962774592397995,0.9944169045971315,0.9788677521459296,0.5699275923427958,,,,,,,,,0.5547904160480925,0.9424385362469083,,0.9220832924984379,,-1
0.9961421234221846,0.9888415277622842,0.9758927539240699,0.5562493242079618,,,,,,0.9808280431508914,,,0.5596698026838991,0.9466419068280116,,0.9220832924984379,,-1
1.0,0.9964036224774858,0.9718883352545608,0.5619814666478895,,,,,,,,,0.5452092846428096,0.9581113612073324,,0.922083292498438,,-1
0.9965433061671413,0.9964635509115853,0.9688707401894959,0.5664211306166012,,,,,,,,,0.5236736705896615,0.9581113589713728,,0.9409429781447302,,-1
0.9891271353836255,0.9931569990148355,0.9647764559709395,0.5620318969889275,,,,,,,,,0.507840230745288,0.9480139130817533,,0.9324592372460689,,-1
0.9879721235081137,0.9964036224774858,0.966051445564943,0.5661975979311598,,,,,,,,,0.5050568162713992,0.9581113612073318,,0.9480139130817534,,-1
0.9845003106477096,0.9895606214923197,0.967842679815086,0.5681144151850122,,,,,,,,,0.5141870421338218,0.937305507169825,,0.9153827582880668,,-1
0.984868086000093,0.9964036224774858,0.9655777709257617,0.568027835593411,,,,,,,,,0.5166876774496734,0.9230064974480356,,0.9238664991867279,,-1
0.984868086000093,0.9964036224774858,0.967842679815086,0.5599440196605701,,,,,,,,,0.5166876774496734,0.9057917911836395,,0.9153827582880668,,-1
0.984868086000093,0.9964036224774858,0.967842679815086,0.5638572570331111,,,,,,,,,0.5166876774496734,0.9230064974480352,,0.9238664991867276,,-1
0.984868086000093,0.9964036224774858,0.967842679815086,0.5617970635994789,,,,,,,,,0.5250599067501965,0.9246514768299319,,0.9317224117669554,,-1
0.984868086000093,1.0,0.966051445564943,0.5599440196605701,,,,,,,,,0.5250599067501965,0.9246514768299319,,0.9317224117669554,,-1
0.9848680860000931,0.9964036224774858,0.9707172736633297,0.5561047578460141,,,,,,,,,0.5306430021530668,0.9246514768299318,,0.9317224117669554,,-1
0.9806245199327784,0.9962109993012311,0.9486429900288844,0.5640340221657293,,,,,,,,,0.5223041319246827,0.9246514768299319,,0.9317224101858932,,-1
0.9885405257077144,0.9944169045971305,0.9297696455015211,0.7033488267147181,,,0.9650900135255815,,,,,,0.5189107127910009,0.9573195492448248,,0.9409429781447299,,-1
0.9942660825963778,0.9964036224774858,0.9383606589574128,0.657538996791402,,,,,,,,,0.5277803550252145,0.9246514768299315,,0.9317224117669554,,-1
1.0,0.9895606214923178,0.9606259979922308,0.5662705350130235,,,,,,,,,0.5250599067501965,0.9246514768299311,,0.9154309088710949,,-1
0.9946959400586498,0.990729633507963,0.9640304207355105,0.5484260641842431,,,,,,,,,0.5306430021530668,0.9154309104521571,,0.9402061526656168,,-1
1.0,0.9849441481851985,0.9662203754199191,0.5392361945501845,,,,,,,,,0.5306430021530668,0.915430910452157,,0.9238664991867278,,-1
,,,,,,,,,,,,,0.8937550089861501,,0.9535970084846243,,-1
0.9922378831816883,0.9828107885615716,0.982461550150339,0.532225260975008,0.985264126483833,,,,,,,,0.34006104212520283,0.8918316555029614,0.907848119128181,0.9671881049234969,,-1
0.9863282000501805,0.9832815242296244,0.9745165450748378,0.4602903778609523,,,,,,,,,0.5559804680932201,0.9524607056059209,0.8525719589175362,0.9828316169373974,,-1
0.9897354985222516,0.9742474254060965,0.9763188270956112,0.556863814275679,0.985264126483833,,,,,,,,0.31028653342233214,0.9083091034346942,,0.9568601887865258,,-1
0.9931569990148343,0.9832815242296249,0.9818976622340464,0.4924780954190626,,,,,,,,,0.5271501852642295,0.9543724249754202,0.7085553054593341,0.9543724249754184,,-1
0.9863282000501805,0.9802861084897473,0.9842722045254272,0.514305974993855,0.938806311268838,,,,,,,,0.506516242304674,0.945642988379815,0.7304571710782647,0.9099831508669006,,-1
0.9692914436019104,0.9749222863444373,0.9801133338995709,0.5839158284031982,0.9980630469129089,,,,,,,,0.26445867890277663,1.0,0.8672840682693705,0.8524163823495667,,-1
0.9794851990650151,0.9832815242296249,0.9822745453916972,0.5363715075128791,,,,,,,,,0.472377305211766,0.931092720467399,0.6791350394941844,0.9084539225515431,,-1
0.9860860640778107,0.9837084986852018,0.9818976622340467,,0.9357698822667043,,,,,,,,0.48818190069618594,0.9649543621924979,0.7474126277272288,0.8869991207180906,,-1
0.9825391993514113,0.9837084986852018,0.9759855928510031,0.5046881453887403,,,,,,,,,0.47415915073758264,0.9746563947680335,0.6431844750151485,0.8870376546909355,,-1
0.9795276290679402,0.994559997354127,0.9701893466726768,0.5062600173123013,,,,,,,,,0.46633230770065814,0.9554177691838303,0.7349442548997112,0.9244634219183393,,-1
0.9692914436019104,1.0,0.9824406729919786,0.5796820065271074,0.9974352175767975,,,,,,,,0.19217938159727732,0.971142061623696,0.8221923155106472,0.8662472319162287,,-1
,,,,,,,,,,,,,,,,,-1
,,,,,,,,,,,,,,,,,-1
,,,,,,,,,,,,,,,,,-1
0.9716044286599477,0.9942660825963778,0.9606409325272982,0.5609043918203289,,,,,,,,,0.45313867962756305,0.8774381483752502,0.6791350394941844,0.8977877930790974,,-1
0.972644284624936,0.9965215150157948,0.9609899562105852,0.562760456953256,,,,,,,,,0.45641374469621976,0.9807613744157968,0.5618490527184948,0.9075749978719296,,-1
0.9877708678724627,1.0,0.9636791923530749,0.5458311038224635,,,,,,,,,0.6714345516352779,0.9108314879441525,,0.9016109215663779,,-1
0.987852939073484,0.9964036224774858,0.9490520322809298,0.5626944928301743,,,,,,,,,0.6515096602474857,0.9385654127521209,0.7458171195160858,0.9494267190433913,,-1
0.9205484917174602,0.9259884943633333,0.9513578283955678,0.5444582552093702,,,,,,,,,0.6140645971801346,0.8797363248487092,0.7777728945908464,0.9175962086769909,,-1
0.9607445289012427,0.9880011100144367,0.963458226189094,0.5160136835497307,,,,,,,,,0.5506344708599846,0.9317224117669557,0.7924020110123502,0.9434995603590454,,-1
0.9712137484071316,0.9962774592397995,0.9549527760950869,0.5348676818553766,,,,,,,,,0.5099554406133466,0.9317224101858932,,0.9414721705409798,,-1
0.989318772830737,0.9928093096632802,0.9410670850186763,0.5520939154611962,,,,,,,,,0.48531609361905137,0.9535970084846238,0.6857724140022445,,,-1
,0.9882228514079106,,,,,,,,,,,0.4792617061610349,0.8333333333333335,,0.9649543621924981,,-1
0.9863282000501807,0.9721339983754125,0.8939771705489898,,0.8380798204030531,0.8853194202515795,,,,,,,0.4846103192385751,0.9530356166969639,0.8083851436514098,0.9518717896595688,,-1
0.9867543171296377,0.9781254032823314,0.9571540447356485,0.6901488583181848,0.9392141801857118,0.8706688814353419,,,,,,,0.47572525707261937,0.9317224095309957,0.707055637204572,0.9503981564675912,,-1
0.9801636109523889,0.9858737969100356,0.9581824204492762,0.5159066046556395,0.927132574713872,0.8823722959821759,,,,,,,0.480894252664422,0.9205639395292398,,0.9355802883447699,,-1
0.9933707014509419,0.9805216117433299,0.9586742420909045,0.5150785406305184,0.9504879187814674,,,,,,,,0.4579637905838402,0.9875316271724821,,0.9445572192488942,,-1
0.993571464485452,0.975852586104974,0.9552046034184735,0.4885858041739206,,,,,,,,,0.46349173222997964,0.8718804122684817,,0.942651223281794,,-1
0.987154706448454,0.9756089506313236,,,,,,,,,,,0.4403206732107804,0.9392979965268744,,0.942651223281794,,-1
0.9807613744157967,0.9750423122162662,,,0.9667855974608637,0.7386667956599119,,,,,,,0.42329986077167037,0.9392979965268744,,0.9426512232817938,,-1
0.9801636109523878,0.9761225002188776,0.9190444522512506,,0.9661032635076225,0.8378476860560415,,,,,,,0.4200553645156778,0.8773654001467703,,,,-1
0.9801636109523884,0.9761225002188776,,,0.9666185056916249,0.8434307814589119,,,,,,,0.4200553645156777,0.9140792943938957,,,,-1
0.980163610952389,0.9794736919537613,0.9125197893365365,,0.9640132656739536,,,,,,,,0.4200553645156778,0.9061252742890862,0.573007524956211,,,-1
